Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8437358,AIR_11,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE001130,,,,,67 [13-140],67.186,13.242,139.675,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8437396,AIR_11,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,1915 [1090-3077],1914.638,1090.399,3077.092,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8437842,AIR_11,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8438696,AIR_11,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE000390,,,,,2513 [1913-3009],2513.222,1912.987,3008.996,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8439086,AIR_11,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000680,,,,,24 [20-27],23.977,20.093,27.229,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8440240,AIR_11,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,1058 [742-1350],1057.926,742.341,1349.883,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8440348,AIR_11,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8440467,AIR_11,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8440695,AIR_11,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,247 [27-676],247.394,27.124,676.22,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8440976,AIR_11,COUNTRY,SSD,YEAR,AFR,Africa,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,530 [335-794],529.628,335.029,794.228,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8441557,AIR_11,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8441773,AIR_11,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE001180,,,,,479 [264-902],479.154,263.648,902.208,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8441953,AIR_11,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000680,,,,,94 [79-107],93.662,78.552,106.539,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8441959,AIR_11,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,1910 [1076-2989],1909.709,1075.816,2989.047,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8443312,AIR_11,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE001130,,,,,18 [1-63],18.214,0.661,63.49,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8443451,AIR_11,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000390,,,,,160 [3-469],159.549,2.907,468.961,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8443594,AIR_11,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE001140,,,,,8 [0-62],7.836,0,61.91,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8443743,AIR_11,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,50 [29-81],49.688,28.933,80.956,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8444501,AIR_11,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8444963,AIR_11,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE000000,,,,,5235 [4449-5965],5234.516,4449.05,5964.531,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8445450,AIR_11,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8445658,AIR_11,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,11 620 [6952-15 413],11619.912,6952.241,15413.119,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8446006,AIR_11,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,13 [0-97],13.075,0,97.248,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8446011,AIR_11,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8446480,AIR_11,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8446768,AIR_11,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8446966,AIR_11,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8447081,AIR_11,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,GHECAUSE,GHECAUSE_GHE000680,,,,,6 [5-7],6.248,5.178,7.235,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8447729,AIR_11,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE000000,,,,,555 [0-3465],555.239,0,3465.464,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8448243,AIR_11,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,1913 [1518-2227],1912.622,1517.94,2226.766,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8448338,AIR_11,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE000680,,,,,3412 [2771-3977],3411.775,2771.44,3977.166,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8448914,AIR_11,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8449289,AIR_11,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000680,,,,,76 [0-334],76.012,0,334.331,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8449500,AIR_11,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000000,,,,,5749 [4845-6825],5748.652,4844.888,6825.42,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8449782,AIR_11,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8449799,AIR_11,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_BTSX,2019,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8450443,AIR_11,COUNTRY,ATG,YEAR,AMR,Americas,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8450826,AIR_11,REGION,AMR,YEAR,,,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE000000,,,,,47 062 [24 985-80 149],47061.894,24985.061,80148.591,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8450926,AIR_11,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8450966,AIR_11,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8451849,AIR_11,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000000,,,,,8 [0-27],8.361,0.194,27.354,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8451988,AIR_11,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8452169,AIR_11,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8452179,AIR_11,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8452385,AIR_11,COUNTRY,SLV,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE001180,,,,,139 [45-359],138.779,44.925,358.96,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8452643,AIR_11,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8453081,AIR_11,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,187 [9-533],186.884,9.235,533.18,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8453235,AIR_11,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001140,,,,,416 [212-775],415.951,212.268,775.142,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8453259,AIR_11,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,125 [105-141],124.671,104.531,141.267,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8453324,AIR_11,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,2 [0-11],1.846,0,10.502,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8453676,AIR_11,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE000680,,,,,30 [26-34],30.462,25.937,34.206,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8454083,AIR_11,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,1822 [1256-2736],1822.067,1255.968,2735.941,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8454168,AIR_11,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,45 857 [36 343-53 063],45857.041,36342.627,53063.29,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8454464,AIR_11,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8454598,AIR_11,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE001140,,,,,1482 [908-2314],1482.46,907.959,2313.551,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8454674,AIR_11,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,4588 [2782-7042],4587.629,2781.57,7042.213,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8454699,AIR_11,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001140,,,,,1084 [207-3002],1083.504,207.383,3002.232,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8455088,AIR_11,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,41 [23-75],41.088,23.375,75.458,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8455418,AIR_11,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE001130,,,,,2234 [1849-2681],2234.17,1849.414,2681.062,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8455448,AIR_11,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE001140,,,,,444 [287-657],443.953,286.674,656.767,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8455462,AIR_11,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8455583,AIR_11,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE000000,,,,,383 [302-453],382.782,302.047,453.319,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8456222,AIR_11,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8456711,AIR_11,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE000000,,,,,5804 [4982-6775],5803.947,4982.411,6775.226,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8456727,AIR_11,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,729 [301-1215],729.298,300.776,1214.965,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8456890,AIR_11,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE001130,,,,,1485 [762-2373],1484.705,762.014,2373.126,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8457026,AIR_11,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000390,,,,,338 [46-870],337.944,45.637,870.042,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8457043,AIR_11,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8457385,AIR_11,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8457969,AIR_11,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000000,,,,,14 933 [12 687-16 880],14933.29,12686.741,16880.145,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8458620,AIR_11,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE000390,,,,,184 [143-215],183.566,143.157,215.475,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8458862,AIR_11,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8460878,AIR_11,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8461288,AIR_11,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,837 [662-1024],837.404,662.465,1023.895,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8461670,AIR_11,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE001140,,,,,424 [223-736],424.096,222.862,736.317,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8462035,AIR_11,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,646 [456-863],646.116,455.983,862.944,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8462360,AIR_11,COUNTRY,MRT,YEAR,AFR,Africa,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE001130,,,,,266 [196-343],266.362,196.318,342.515,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8462929,AIR_11,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE001130,,,,,1767 [1435-2123],1766.758,1435.005,2122.504,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8463857,AIR_11,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8464489,AIR_11,REGION,EUR,YEAR,,,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE001130,,,,,39 233 [3651-107 207],39232.804,3650.826,107206.659,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8464974,AIR_11,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,1337 [66-4202],1337.236,66.428,4202.388,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8465363,AIR_11,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE001180,,,,,56 [29-107],55.65,29.112,107.172,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8465894,AIR_11,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,78 [47-110],78.316,47.445,110.255,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8465998,AIR_11,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8466437,AIR_11,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE000390,,,,,180 [62-332],179.835,62.458,331.973,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8466496,AIR_11,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8466749,AIR_11,REGION,AFR,YEAR,,,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000680,,,,,2480 [2015-2945],2479.569,2014.743,2945.095,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8467499,AIR_11,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8467666,AIR_11,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,1786 [1042-2870],1786.179,1042.223,2870.493,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8467705,AIR_11,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
