IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2012,FALSE,,,,,,,,,,,,,21.51,,,,,,21.5,,"SingStat Table builder, Statistics Singapore",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2012,FALSE,,,,,,,,,,,,,21.83,,,,,,21.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2012,FALSE,,,,,,,,,,,,,22.77,,,,,,22.8,,"Data on Health, Culture, Sport, Living standards, Social order, Safety and Environment, General Statistics Office of Vietnam",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2012,FALSE,,,,,,,,,,,,,23.27,,,,,,23.3,,"Federalno ministarstvo zdravstva, FBIH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2012,FALSE,,,,,,,,,,,,,23.46,,,,,,23.5,,"Annual bulletin of health statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2012,FALSE,,,,,,,,,,,,,24.25,,,,,,24.3,,"Statistics Bostwana, Data portal",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2012,FALSE,,,,,,,,,,,,,24.33,,,,,,24.3,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2012,FALSE,,,,,,,,,,,,,24.73,,,,,,24.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2012,FALSE,,,,,,,,,,,,,25.15,,,,,,25.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2012,FALSE,,,,,,,,,,,,,25.48,,,,,,25.5,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2012,FALSE,,,,,,,,,,,,,25.61,,,,,,25.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2012,FALSE,,,,,,,,,,,,,25.85,,,,,,25.9,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2012,FALSE,,,,,,,,,,,,,26.47,,,,,,26.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2012,FALSE,,,,,,,,,,,,,26.58,,,,,,26.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2012,FALSE,,,,,,,,,,,,,26.95,,,,,,27,,Brunei Darussalam Health Information Booklet,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2012,FALSE,,,,,,,,,,,,,27.88,,,,,,27.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2012,FALSE,,,,,,,,,,,,,28.03,,,,,,28,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2012,FALSE,,,,,,,,,,,,,28.11,,,,,,28.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2012,FALSE,,,,,,,,,,,,,28.27,,,,,,28.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2012,FALSE,,,,,,,,,,,,,28.93,,,,,,28.9,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2012,FALSE,,,,,,,,,,,,,29.08,,,,,,29.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2012,FALSE,,,,,,,,,,,,,29.83,,,,,,29.8,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2012,FALSE,,,,,,,,,,,,,29.92,,,,,,29.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2012,FALSE,,,,,,,,,,,,,30.19,,,,,,30.2,,"Statistics Suriname, Statistical yearbook",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2012,FALSE,,,,,,,,,,,,,30.45,,,,,,30.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2012,FALSE,,,,,,,,,,,,,32.21,,,,,,32.2,,"Seychelles in figures, national bureau of statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2012,FALSE,,,,,,,,,,,,,32.31,,,,,,32.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,,,,,,,,,,,,,32.43,,,,,,32.4,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2012,FALSE,,,,,,,,,,,,,32.61,,,,,,32.6,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2012,FALSE,,,,,,,,,,,,,33.85,,,,,,33.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2012,FALSE,,,,,,,,,,,,,34.04,,,,,,34,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SMR,San Marino,Year,2012,FALSE,,,,,,,,,,,,,34.11,,,,,,34.1,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2012,FALSE,,,,,,,,,,,,,34.5,,,,,,34.5,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2012,FALSE,,,,,,,,,,,,,34.62,,,,,,34.6,,"Health statistics report, Ministry of health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2012,FALSE,,,,,,,,,,,,,36.2,,,,,,36.2,,"Annual Health Bulletin, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2012,FALSE,,,,,,,,,,,,,37,,,,,,37,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2012,FALSE,,,,,,,,,,,,,37.48,,,,,,37.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2012,FALSE,,,,,,,,,,,,,37.61,,,,,,37.6,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2012,FALSE,,,,,,,,,,,,,37.72,,,,,,37.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2012,FALSE,,,,,,,,,,,,,38.95,,,,,,39,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2012,FALSE,,,,,,,,,,,,,39.72,,,,,,39.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2012,FALSE,,,,,,,,,,,,,4.4,,,,,,4.4,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2012,FALSE,,,,,,,,,,,,,4.6,,,,,,4.6,,"Pakistan statistical yearbook, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2012,FALSE,,,,,,,,,,,,,4.65,,,,,,4.7,,"Afghanistan Statistical Yearbook, National Statistic and Information Authority",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2012,FALSE,,,,,,,,,,,,,4.79,,,,,,4.8,,"INSAE, Annuaire statistique",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DMA,Dominica,Year,2012,FALSE,,,,,,,,,,,,,40.06,,,,,,40.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2012,FALSE,,,,,,,,,,,,,40.36,,,,,,40.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2012,FALSE,,,,,,,,,,,,,41.01,,,,,,41,,Special calculations provided by The State Statistical Committee of the Republic of Azerbaijan during 2021 SDG 3.8.1 country consultation,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2012,FALSE,,,,,,,,,,,,,42,,,,,,42,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2012,FALSE,,,,,,,,,,,,,43.23,,,,,,43.2,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2012,FALSE,,,,,,,,,,,,,44.78,,,,,,44.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2012,FALSE,,,,,,,,,,,,,45.18,,,,,,45.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2012,FALSE,,,,,,,,,,,,,46.04,,,,,,46,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2012,FALSE,,,,,,,,,,,,,45.99,,,,,,46,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2012,FALSE,,,,,,,,,,,,,46.88,,,,,,46.9,,"Open data, the State Committee of the Republic of Uzbekistan on Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2012,FALSE,,,,,,,,,,,,,47.89,,,,,,47.9,,"WHO European Health for All database (HFA-DB), data extracted on 4 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,FALSE,,,,,,,,,,,,,49.24,,,,,,49.2,,"Statistical yearbook of the Kyrgyz Republic, National Statistical Committee of the Kyrgyz Republic",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2012,FALSE,,,,,,,,,,,,,49.76,,,,,,49.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2012,FALSE,,,,,,,,,,,,,50.08,,,,,,50.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2012,FALSE,,,,,,,,,,,,,51.57,,,,,,51.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2012,FALSE,,,,,,,,,,,,,51.6,,,,,,51.6,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2012,FALSE,,,,,,,,,,,,,52.88,,,,,,52.9,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2012,FALSE,,,,,,,,,,,,,55.26,,,,,,55.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2012,FALSE,,,,,,,,,,,,,58.01,,,,,,58,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,FALSE,,,,,,,,,,,,,58.3,,,,,,58.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2012,FALSE,,,,,,,,,,,,,59.09,,,,,,59.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2012,FALSE,,,,,,,,,,,,,6,,,,,,6,,SecretarÃ­a de Salud / Ãrea EstadÃ­stica de la Salud/ Actividades Hospitalarias,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2012,FALSE,,,,,,,,,,,,,6.17,,,,,,6.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2012,FALSE,,,,,,,,,,,,,6.17,,,,,,6.2,,"Annual statistical Health Report, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,FALSE,,,,,,,,,,,,,6.25,,,,,,6.3,,"Health Bulletin, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2012,FALSE,,,,,,,,,,,,,6.41,,,,,,6.4,,"Annuaire des statistiques du Togo, INSEED",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BEL,Belgium,Year,2012,FALSE,,,,,,,,,,,,,60.26,,,,,,60.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2012,FALSE,,,,,,,,,,,,,63.19,,,,,,63.2,,"Statistical databank, Statistica Moldovei",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2012,FALSE,,,,,,,,,,,,,64.51,,,,,,64.5,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2012,FALSE,,,,,,,,,,,,,64.66,,,,,,64.7,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2012,FALSE,,,,,,,,,,,,,65.33,,,,,,65.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2012,FALSE,,,,,,,,,,,,,65.7,,,,,,65.7,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2012,FALSE,,,,,,,,,,,,,65.77,,,,,,65.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2012,FALSE,,,,,,,,,,,,,66.05,,,,,,66.1,,"Statistics of health protection, Agency for Strategic planning and reforms of the Republic of the Kazakhstan Bureau of National Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2012,FALSE,,,,,,,,,,,,,69.3,,,,,,69.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2012,FALSE,,,,,,,,,,,,,7.13,,,,,,7.1,,"Statistical Yearbook, Ghana Statistical Service",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2012,FALSE,,,,,,,,,,,,,7.07,,,,,,7.1,,"Statistical Yearbook, National Institute of Statistics of Rwanda",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2012,FALSE,,,,,,,,,,,,,69.99,,,,,,70,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2012,FALSE,,,,,,,,,,,,,70.13,,,,,,70.1,,"Statistics database, Mongolian Statistical Information Service",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2012,FALSE,,,,,,,,,,,,,70.56,,,,,,70.6,,"National Health Information Bulletin, Ministry of Health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2012,FALSE,,,,,,,,,,,,,72.62,,,,,,72.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2012,FALSE,,,,,,,,,,,,,76.74,,,,,,76.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2012,FALSE,,,,,,,,,,,,,8.2,,,,,,8.2,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2012,FALSE,,,,,,,,,,,,,8.32,,,,,,8.3,,"Base de donnÃ©es BDS, Haut-Commissariat au Plan",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2012,FALSE,,,,,,,,,,,,,8.44,,,,,,8.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2012,FALSE,,,,,,,,,,,,,8.52,,,,,,8.5,,"Anuario Estatistico Saude, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2012,FALSE,,,,,,,,,,,,,8.79,,,,,,8.8,,"Department of Medical Service, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2012,FALSE,,,,,,,,,,,,,8.9,,,,,,8.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2012,FALSE,,,,,,,,,,,,,82.22,,,,,,82.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2012,FALSE,,,,,,,,,,,,,83.73,,,,,,83.7,,"Medstat, Russian Research Institute of Health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,FALSE,,,,,,,,,,,,,89.08,,,,,,89.1,,WHO European Health for All database (HFA-DB) - unpublished data from 2018 data collection,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2012,FALSE,,,,,,,,,,,,,9.25,,,,,,9.2,,"Indonesia Health Profile, Ministry of Health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2011,TRUE,,,,,,,,,,,,,10,,,,,,10,,"WHO AFRO regional observatory, data extracted on December 7 2020",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2011,FALSE,,,,,,,,,,,,,10.37,,,,,,10.4,,"INE, Estadisticas sociales",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2011,FALSE,,,,,,,,,,,,,10.39,,,,,,10.4,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2011,FALSE,,,,,,,,,,,,,10.43,,,,,,10.4,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,FALSE,,,,,,,,,,,,,10.58,,,,,,10.6,,"HFSRB, CO, CHD-RLEDS",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2011,FALSE,,,,,,,,,,,,,10.6,,,,,,10.6,,Ministry of Health and Prevention,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2011,FALSE,,,,,,,,,,,,,10.92,,,,,,10.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2011,FALSE,,,,,,,,,,,,,104.2,,,,,,104.2,,Special calculations provided by BELSTAT during 2021 SDG 3.8.1 country consultation,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2011,FALSE,,,,,,,,,,,,,12.04,,,,,,12,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
